schema,runId,runIndex,repIndex,capLawHash,pressCUsed,dampUsed,tick,tMs,lateByMs,basin,max1_from,max1_to,max1_absFlux,max2_from,max2_to,max2_absFlux,flux_114_89,flux_114_79,flux_136_89,flux_136_79,flux_89_79,handshake_pending,handshake_applied_tick
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,38,7600,0.0,90,104,114,0.006618,114,89,0.006618,0.006618,0.006618,0.005396,0.005395,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,39,7800,0.0,90,104,114,0.005894,114,89,0.005894,0.005894,0.005894,0.004812,0.004811,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,40,8000,0.0,90,104,114,0.005247,114,89,0.005247,0.005247,0.005246,0.004289,0.004289,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,41,8200,0.0,90,104,114,0.004668,114,89,0.004668,0.004668,0.004668,0.003822,0.003822,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,42,8400,0.0,90,104,114,0.004151,114,89,0.004151,0.004151,0.004151,0.003405,0.003405,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,43,8600,0.0,90,104,114,0.003690,114,89,0.003690,0.003690,0.003690,0.003033,0.003032,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,44,8800,0.0,90,104,114,0.003279,114,89,0.003279,0.003279,0.003279,0.002700,0.002700,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,45,9000,0.0,90,104,114,0.002913,114,89,0.002912,0.002912,0.002912,0.002404,0.002403,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,46,9200,0.0,90,104,114,0.002586,114,89,0.002586,0.002586,0.002586,0.002139,0.002139,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,47,9400,0.0,90,104,114,0.002296,114,89,0.002295,0.002295,0.002295,0.001903,0.001902,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,48,9600,0.0,82,104,114,0.002037,114,89,0.002037,0.002037,0.002037,0.001692,0.001692,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,49,9800,0.0,82,104,114,0.001807,114,89,0.001807,0.001807,0.001807,0.001504,0.001504,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,50,10000,0.0,82,104,114,0.001603,114,89,0.001602,0.001602,0.001602,0.001336,0.001336,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,51,10200,0.0,82,104,114,0.001421,114,89,0.001421,0.001421,0.001421,0.001187,0.001187,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,52,10400,0.0,82,104,114,0.001260,114,89,0.001260,0.001260,0.001260,0.001054,0.001054,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,53,10600,0.0,82,104,114,0.001118,114,89,0.001118,0.001118,0.001117,0.000936,0.000936,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,54,10800,0.0,82,104,114,0.000991,114,89,0.000991,0.000991,0.000991,0.000831,0.000831,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,55,11000,0.0,82,104,114,0.000879,114,89,0.000879,0.000879,0.000879,0.000738,0.000737,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,56,11200,0.0,82,104,114,0.000779,114,89,0.000779,0.000779,0.000779,0.000654,0.000654,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,57,11400,0.0,82,104,114,0.000691,114,89,0.000691,0.000691,0.000691,0.000580,0.000580,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,58,11600,0.0,82,104,114,0.000613,114,89,0.000613,0.000613,0.000613,0.000515,0.000515,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,59,11800,0.0,82,104,114,0.000544,114,89,0.000543,0.000543,0.000543,0.000457,0.000456,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-39-382Z_r00043_d15.000_rep6,43,6,9dbcb7d6,2.0,15,60,12000,0.0,82,104,114,0.000482,114,89,0.000482,0.000482,0.000482,0.000405,0.000405,-0.000000,1,4
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,0,0,0.0,82,82,23,0.106178,90,89,0.104463,0.000151,0.000150,0.032782,0.032781,-0.000001,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,1,200,0.0,82,82,23,0.103947,90,89,0.098725,0.029371,0.029370,0.057741,0.057741,-0.000001,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,2,400,0.0,82,82,23,0.100643,82,89,0.095038,0.051578,0.051577,0.076265,0.076264,-0.000001,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,3,600,0.0,82,82,23,0.096561,82,89,0.091191,0.068010,0.068009,0.089512,0.089511,-0.000001,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,4,800,0.0,82,136,89,0.098467,136,79,0.098466,0.079714,0.079713,0.098467,0.098466,-0.000001,1,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,5,1000,0.0,82,136,89,0.103957,136,79,0.103956,0.093300,0.093300,0.103957,0.103956,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,6,1200,0.0,82,136,89,0.106679,136,79,0.106678,0.102436,0.102435,0.106679,0.106678,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,7,1400,0.0,82,114,89,0.107982,114,79,0.107981,0.107982,0.107981,0.107214,0.107213,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,8,1600,0.0,82,114,89,0.110662,114,79,0.110661,0.110662,0.110661,0.106047,0.106046,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,9,1800,0.0,82,114,89,0.111079,114,79,0.111078,0.111079,0.111078,0.103579,0.103578,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,10,2000,0.0,82,114,89,0.109738,114,79,0.109737,0.109738,0.109737,0.100141,0.100140,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,11,2200,0.0,82,114,89,0.107056,114,79,0.107055,0.107056,0.107055,0.096003,0.096002,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,12,2400,0.0,82,114,89,0.103377,114,79,0.103375,0.103377,0.103375,0.091378,0.091377,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,13,2600,0.0,82,114,89,0.098981,114,79,0.098980,0.098981,0.098980,0.086441,0.086440,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,14,2800,0.0,82,114,89,0.094097,114,79,0.094096,0.094097,0.094096,0.081338,0.081336,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,15,3000,0.0,82,114,89,0.088911,114,79,0.088909,0.088911,0.088909,0.076180,0.076179,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,16,3200,0.0,82,114,89,0.083568,114,79,0.083567,0.083568,0.083567,0.071059,0.071058,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,17,3400,0.0,82,114,89,0.078185,114,79,0.078184,0.078185,0.078184,0.066042,0.066041,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,18,3600,0.0,82,114,89,0.072853,114,79,0.072851,0.072853,0.072851,0.061181,0.061180,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,19,3800,0.0,82,114,89,0.067640,114,79,0.067639,0.067640,0.067639,0.056512,0.056511,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,20,4000,0.0,82,114,89,0.062598,114,79,0.062597,0.062598,0.062597,0.052063,0.052061,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,21,4200,0.0,82,114,89,0.057764,114,79,0.057763,0.057764,0.057763,0.047849,0.047848,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,22,4400,0.0,82,114,89,0.053164,114,79,0.053163,0.053164,0.053163,0.043880,0.043879,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,23,4600,0.0,82,114,89,0.048814,114,79,0.048813,0.048814,0.048813,0.040160,0.040159,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,24,4800,0.0,82,114,89,0.044722,114,79,0.044721,0.044722,0.044721,0.036688,0.036686,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,25,5000,0.0,82,114,89,0.040892,114,79,0.040891,0.040892,0.040891,0.033459,0.033458,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,26,5200,0.0,82,114,89,0.037321,114,79,0.037320,0.037321,0.037320,0.030466,0.030465,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,27,5400,0.0,82,114,89,0.034004,114,79,0.034003,0.034004,0.034003,0.027700,0.027699,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,28,5600,0.0,82,114,89,0.030934,114,79,0.030933,0.030934,0.030933,0.025152,0.025151,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,29,5800,0.0,82,114,89,0.028099,114,79,0.028098,0.028099,0.028098,0.022808,0.022808,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,30,6000,0.0,82,114,89,0.025490,114,79,0.025489,0.025490,0.025489,0.020659,0.020658,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,31,6200,0.0,82,114,89,0.023093,114,79,0.023092,0.023093,0.023092,0.018692,0.018692,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,32,6400,0.0,82,114,89,0.020897,114,79,0.020897,0.020897,0.020897,0.016899,0.016898,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,33,6600,0.0,82,114,89,0.018889,114,79,0.018888,0.018889,0.018888,0.015264,0.015264,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,34,6800,0.0,82,114,89,0.017056,104,114,0.017055,0.017056,0.017055,0.013778,0.013777,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,35,7000,0.0,82,114,89,0.015385,104,114,0.015385,0.015385,0.015385,0.012427,0.012427,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,36,7200,0.0,82,114,89,0.013865,104,114,0.013865,0.013865,0.013865,0.011201,0.011201,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,37,7400,0.0,82,114,89,0.012485,104,114,0.012484,0.012485,0.012484,0.010090,0.010089,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,38,7600,0.0,82,114,89,0.011232,104,114,0.011232,0.011232,0.011231,0.009083,0.009083,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,39,7800,0.0,82,114,89,0.010097,104,114,0.010097,0.010097,0.010096,0.008172,0.008172,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,40,8000,0.0,82,114,89,0.009070,104,114,0.009070,0.009070,0.009069,0.007349,0.007348,-0.000001,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,41,8200,0.0,90,114,89,0.008141,104,114,0.008141,0.008141,0.008141,0.006605,0.006604,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,42,8400,0.0,90,114,89,0.007303,104,114,0.007303,0.007303,0.007302,0.005933,0.005933,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,43,8600,0.0,90,104,114,0.006546,114,89,0.006546,0.006546,0.006546,0.005327,0.005327,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,44,8800,0.0,90,104,114,0.005865,114,89,0.005864,0.005864,0.005864,0.004781,0.004781,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,45,9000,0.0,90,104,114,0.005251,114,89,0.005251,0.005251,0.005250,0.004289,0.004289,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,46,9200,0.0,90,104,114,0.004698,114,89,0.004698,0.004698,0.004698,0.003846,0.003846,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,47,9400,0.0,90,104,114,0.004202,114,89,0.004202,0.004202,0.004201,0.003447,0.003447,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,48,9600,0.0,90,104,114,0.003756,114,89,0.003756,0.003756,0.003755,0.003087,0.003087,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,49,9800,0.0,90,104,114,0.003355,114,89,0.003355,0.003355,0.003355,0.002764,0.002764,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,50,10000,0.0,90,104,114,0.002996,114,89,0.002996,0.002996,0.002996,0.002473,0.002473,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,51,10200,0.0,90,104,114,0.002674,114,89,0.002674,0.002674,0.002674,0.002212,0.002212,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,52,10400,0.0,90,104,114,0.002386,114,89,0.002386,0.002386,0.002385,0.001977,0.001977,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,53,10600,0.0,90,104,114,0.002127,114,89,0.002127,0.002127,0.002127,0.001767,0.001767,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,54,10800,0.0,90,104,114,0.001896,114,89,0.001896,0.001896,0.001896,0.001578,0.001578,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,55,11000,0.0,90,104,114,0.001690,114,89,0.001689,0.001689,0.001689,0.001409,0.001409,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,56,11200,0.0,90,104,114,0.001505,114,89,0.001505,0.001505,0.001504,0.001257,0.001257,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,57,11400,0.0,90,104,114,0.001340,114,89,0.001340,0.001340,0.001339,0.001122,0.001121,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,58,11600,0.0,90,104,114,0.001192,114,89,0.001192,0.001192,0.001192,0.001000,0.001000,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,59,11800,0.0,90,104,114,0.001061,114,89,0.001061,0.001061,0.001060,0.000892,0.000892,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-41-024Z_r00044_d12.000_rep11,44,11,9dbcb7d6,2.0,12,60,12000,0.0,90,104,114,0.000943,114,89,0.000943,0.000943,0.000943,0.000795,0.000794,-0.000000,1,5
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,0,0,0.0,82,90,89,0.125076,90,79,0.125075,0.000193,0.000192,0.033152,0.033151,-0.000001,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,1,200,0.0,82,82,23,0.120938,90,89,0.119296,0.029745,0.029744,0.059048,0.059048,-0.000001,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,2,400,0.0,82,82,23,0.117969,90,89,0.113242,0.052799,0.052799,0.078877,0.078876,-0.000001,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,3,600,0.0,82,82,23,0.114106,82,89,0.107756,0.070406,0.070405,0.093640,0.093639,-0.000001,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,4,800,0.0,82,82,23,0.109586,136,89,0.104195,0.083469,0.083468,0.104195,0.104194,-0.000001,0,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,5,1000,0.0,82,136,89,0.111279,136,79,0.111278,0.092763,0.092762,0.111279,0.111278,-0.000001,1,
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,6,1200,0.0,82,136,89,0.115521,136,79,0.115520,0.104750,0.104749,0.115521,0.115520,-0.000001,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,7,1400,0.0,82,136,89,0.117454,136,79,0.117453,0.112936,0.112935,0.117454,0.117453,-0.000001,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,8,1600,0.0,82,114,89,0.118003,114,79,0.118002,0.118003,0.118002,0.117531,0.117530,-0.000001,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,9,1800,0.0,82,114,89,0.120532,114,79,0.120530,0.120532,0.120530,0.116137,0.116135,-0.000001,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,10,2000,0.0,82,114,89,0.121015,114,79,0.121014,0.121015,0.121014,0.113592,0.113591,-0.000001,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,11,2200,0.0,82,114,89,0.119871,114,79,0.119870,0.119871,0.119870,0.110169,0.110167,-0.000001,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,12,2400,0.0,82,114,89,0.117452,114,79,0.117450,0.117452,0.117450,0.106082,0.106081,-0.000002,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,13,2600,0.0,82,114,89,0.114052,114,79,0.114050,0.114052,0.114050,0.101518,0.101516,-0.000002,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,14,2800,0.0,82,114,89,0.109919,114,79,0.109917,0.109919,0.109917,0.096631,0.096630,-0.000002,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,15,3000,0.0,82,114,89,0.105257,114,79,0.105255,0.105257,0.105255,0.091551,0.091549,-0.000002,1,6
sol_phase311_16y_adaptiveHandshakeDampSweep_v1,2026-05-30T22-11-42-671Z_r00045_d10.000_rep9,45,9,9dbcb7d6,2.0,10,16,3200,0.0,82,114,89,0.100236,114,79,0.100234,0.100236,0.100234,0.086380,0.086378,-0.000002,1,6
